train_id,text,C0027497:nausea,C0011991:diarrhea,C0015672:fatigue,C0042963:vomiting,C0003123:loss of appetite,C0018681:headache,C0015967:fever,C0206062:interstitial lung disease,C0023895:liver damage,C0012833:dizziness,C0030193:pain,C0002170:alopecia,C0004096:analgesic asthma syndrome,C0022658:renal impairment,C0020517:hypersensitivity,C0917801:insomnia,C0009806:constipation,C0005956:bone marrow dysfunction,C0000737:abdominal pain,C0010692:hemorrhagic cystitis,C0015230:rash,C0149745:stomatitis
3842.0,<user_name> I also had a sudden hearing loss this past February I took steroids early and got a prescription from the hospital and it went away! I hope you take care of the rest.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843.0,"Mesalazine intolerance is thought to be associated with autoimmune and inflammatory bowel disease, but the aim of this study was not to link patient status to risk. #pe read<url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844.0,<user_name> I may have diarrhea as a side effect of the mesalazine.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845.0,<user_name> Yes I took methotrexate for a month and my headaches are gone. I'm not taking any meds and I'm hoping it's nothing to worry about.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847.0,"Generic name] Ethambutol [Brand name] Ethambutol [Drug Classification] Anti-tuberculosis drug [Dosage] 0.75 g [Indication] Pulmonary tuberculosis [Side effects] Visual impairment [Pharmacology] Nucleic acid synthesis inhibition ''Isoniazid tablets are anti-tuberculosis drugs used for otitis media and renal disorders. It is the most widely used drug due to its low side effects and high safety profile, but should not be used by those who are particularly concerned about side effects. s indications are also discussed. Please refer to it. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848.0,I got constipated when I stopped taking mesalazine... I don't know what to do... #UlcerativeColitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849.0,"-1Methotrexate minocycline, diclofenac sodium (off-label use) Anti-inflammatory effects are enhanced by inhibiting cholesterol synthesis. Side effects include dizziness. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851.0,<user_name> It's a little scary when you're allergic to contrast media... good job anyway!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852.0,"Today I went to the hospital to get checked out. They took x-rays and there was nothing wrong, just a runny nose that continues, so they gave me antibiotics and an intestinal regiment. Sorry for the trouble <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3854.0,"Good morning, looks like it's raining today. #Gout attack Day 132 #Achieved 55 days of sobriety #Sobriety 8/14 - drinking #Febrik Day 103 #Colchicine Day 101 #Selecox 28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856.0,Aspirin also has antiplatelet effects but also has gastrointestinal problems as a side effect<url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857.0,"<user_name> I was, but my headache was so bad that I took an aspirin and it went right down. I'll make sure I don't forget to take my Kalonal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858.0,"<user_name> Amiodarone has side effects of interstitial pneumonia and thyroid hormone abnormalities, so it has worked dramatically since I started taking amiodarone! I just have to be careful because hepatitis is scary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859.0,"<user_name> Oh, Mesalazine, I think you were right, and now I think you said that if she's having drug rash and diarrhea, that could be the cause. But rest assured that your child will be fine considering his condition...! Thank you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860.0,06/25/2021 side effect of anti-tuberculosis drug aspirin caused liver damage; I took one tablet every two weeks but it did not go away and finally 3 months ago I consulted a dermatologist who told me to come back for another visit.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3861.0,"Today is methotrexate day first thing in the morning. I don't know if it's because I started taking it yesterday, or if it's just a side effect or what, but I'm starting to feel sick to my stomach and it's tough because I've had nausea and abdominal pain (diarrhea) twice in the middle of the night.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3862.0,"<user_name> Ahh, thanks for your help Mesalazine, I'm not using it right now... I'm getting some side effects, like abdominal pain and nausea, but it might be the hardest one...?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3864.0,"gene polymorphisms have been reported in steroidal antitumor drugs, a very rare condition in patients who develop the disease before starting its use and at least 2 weeks after its administration (chromosomal aberration). #pe read<url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866.0,"Metformin, I was told to stop taking it if I get hypoglycemia - I only have 2 days left...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867.0,Effective for secondary prevention of myocardial infarction1-a channel blockers (beta blockers lidocaine and amiodarone)2Noncompensatory anti-inflammatory drug(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868.0,"<user_name> I'm getting a drug rash from the minocycline too, since I started taking it, and I'm not sure if I'll get any side effects...? I'll try not to be too anxious about it... I'll just have to be patient!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3869.0,"My son developed a fever last night and has had a fever in the 38's since before noon. I went to my family doctor's office this morning because it hurt too much to give him an antipyretic. My son had a fever last night and it has been in the 38 degree Celsius range for 4 days since before noon. I went to my family doctor's office this morning. I was prescribed an antibiotic and an antipyretic and painkiller, which made me feel much better.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870.0,"#Atopic dermatitis only and steroids are used to reduce inflammation. I won't go into how to use them effectively, but #1 is to improve the symptoms better. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871.0,"<user_name> Oh you should go get some dermatitis medicine or steroids! I once had pollen that made my eyes red, burning and swollen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872.0,"2021/01/26 Attachment Revision 51420051033 Minocycline Hydrochloride (oral, tablet) Indications3This drug is used to treat skin infections and acute allergic conjunctivitis in children related to juvenile dermatitis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873.0,<user_name>Treatment of C-associated vasculitis Is this a treatment for non-Hodgkin's lymphoma with cyclophosphamide and vasopressin in combination? We have to be careful not to form blood clots.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874.0,"<user_name> Oh, and by the way, I'm taking a contrast C shot at the time of my stroke, but that also seems to have thin blood vessels, so no blood draw or anything...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875.0,"C] This is a procedure in which an endoscope is inserted into the descending part of the duodenum, a thin catheter is inserted through the papillary furter and a water-soluble contrast medium is used to contrast the pancreatic canal and bile ducts. Common bile duct stones, bile duct cancer, pancreatic cancer, and",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876.0,"Two days after administering infliximab, fever has dropped to 36 degrees Celsius, but headache is still strong. My appetite has also decreased. I wonder if I have a stomach ache or if I ate a little too much...",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3877.0,"<user_name> I'm also on methotrexate and the side effects are great, nausea and queasiness. The headaches and fatigue are so bad that it interferes with my work.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879.0,<user_name> Thanks for your help~♂Maybe the steroids have lowered my immune system and made it harder for my allergy symptoms to heal. I am sorry for causing you worry.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3880.0,"<user_name> The side effects of cisplatin are hard too! My sister had a loss of appetite from the anti-cancer treatment and tried hard to get her to take her meds every day, but she threw up about twice in a month and then suffered from taste disorder and weakness. She is fine now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881.0,<user_name> I also have interstitial pneumonia as a side effect of amiodarone and have found that the drug does not work well. I still have symptoms before and after the second dose of corona vaccine.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883.0,"Maybe it's the infliximab, I get fever and joint pain, but I'm hoping it will be a little better today.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3884.0,"Buy 2002 boxes until 5/3, get 1 box freeVIJOCARE<url>Ocular ointment for the treatment of dry keratitis (dry eye)Optimu, an original drug containing the immunosuppressant drug cyclosporine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885.0,2021/02/12 Attachment Revision 61320051133 Minocycline Hydrochloride (oral and injectable) Phase 2 study adverse events with a contraindication to administration when there is a skin disorder that should not be discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887.0,I had my blood drawn this morning and a C. Last week I had a cardiac exam with contrast and my lungs looked great! But now I have bronchitis? I'm having a hard time with symptoms <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888.0,The injection of the contrast dye is so painful. It's super uncomfortable and it's making me feel like I'm popping my stomach.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889.0,"It seems to be triggered by a high dose of steroids, and I haven't been able to sleep at all since yesterday. Much easier during the day, but woke up in the middle of the night... #eosinophilic sinusitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890.0,"<user_name> I see that you have aspirin asthma. As for me, I was allergic to aspirin and had anaphylaxis and was hospitalized for over a month. Luckily I didn't get a blood clot!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3891.0,"<user_name> Sorry for the late rip. Me, the second methotrexate doesn't seem to be working for me, the drug didn't give me joint pain, but the pain and nausea were bad. Now I can take Loxonin a week ago and not throw up!",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3892.0,"I was also curious about the side effect of dizziness when I was prescribed minocycline to treat my acne, so I looked it up and it looks like it was caused by the antibiotic. Let's take a look at the blood test results.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3893.0,This is my first time using mesalazine injection. No more stomach pain and diarrhea! <url>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3895.0,I have heard that a side effect of Azathioprine and Febuxostat is leukopenia. Maybe there is some steroid-dependent dermatosis that I should look into...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897.0,"<user_name> It improves symptoms such as asthma caused by high intake of amino acids from anti-tuberculosis drugs (generic name: ethambutol). Caution should also be exercised with regard to skin mucous membrane eye syndrome caused by synthetic surfactants, sulfonamides, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899.0,"Cyclosporine is also essential to control allergies and improve liver function and prevent recurrence. On the other hand, side effects include hypertension, which is a risk when using immunosuppressive drugs, but should be used with caution when used in combination. #Veterinary Thesis in 140 characters",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902.0,<user_name> I hope the steroids work. I too had atopic dermatitis and was on oral meds for a long time (long term...). I also had allergic rhinitis.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3903.0,"<user_name> Cyclosporine, me too. I had insomnia so bad from a side effect of the pre that I couldn't sleep for about 2 hours. Are you in a state where you don't need to take too much medicine? If so, please talk to your doctor again!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3904.0,"<user_name> I was also recently diagnosed with facial paralysis and am being treated with IV steroids, but I still have tinnitus and difficulty hearing. I hope it gets better soon!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905.0,"I have diarrhea from the antibiotics, but I don't know what to do if I get constipated <url>.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907.0,"2021/01/25 Attachment Revision 51220051034 Minocycline hydrochloride (oral and injection) Pfizer ""Otitis media"" was added to the precautions related to the indication.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908.0,Ulcerative colitis medications:1 infliximab.2 dasatinib.3 Complications of gastrointestinal bleeding.4 Pyoderma pyogenic.5 Endoscopy diagnosed pyoderma gangrenosum.6 Ulcerative colitis.7 Ulcerative colitis.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909.0,"Minocycline is indicated for neuropathic pain. For example, it is sometimes used in medications for acne and eczema (mi, etc.), but has never improved # skin diseases.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912.0,"<user_name> I was told I had a hemorrhagic cystitis from cyclophosphamide... I think it will settle down a lot after a week or more, but after two weeks it's tricky.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3913.0,"<user_name> I had edema only when I was also taking cyclosporine, now it's calmed down, but sometimes it's dull?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914.0,"09/25/2021 Attachment Revision 61420051560 Razapicin (azathioprine) for patients with refractory ulcerative colitis based on violation of the scrutiny policy, ""Do not oppose"" contraindicated with ivermectin®. has been added",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915.0,"<user_name> Thanks for your help. I'm only on mesalazine and pentasa right now, but I also got gastroenteritis and nausea from the nexium, like it didn't agree with me, I think I threw up like 5 times the 1st time lol.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916.0,"[Diabetic coma with signs and symptoms of gout, similar to familial Mediterranean fever. Colchicine and non-steroidal anti-inflammatory drug(s) concomitant at the time of attack. Acute attacks may last up to 2 weeks and death may occur in severe cases.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918.0,"<user_name> I'm 6 months out from my second vaccination and so far it's been uneventful I've been getting joint pain since I started taking methotrexate, so I'd like to know if this has anything to do with it... I'm taking Folliamine!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3919.0,"<user_name> I was told that one of the side effects of cyclosporine is high blood pressure, and I think that's partly why I'm taking 5 prednisone pills a day, but I've been having crazy diarrhea since about week 2 because of it!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920.0,"<user_name> Thank you! I'm taking Amiodarone and it's been 3 days since I started noticing any abnormal thyroid function, but no change at all!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921.0,"Rifampicin"" inhibits synthesis → inhibits cell wall synthesis ・Pharmacological effects ・Drug-induced lupus ・Arabinosyltransferase inhibition → cell wall synthesis inhibition ・Drug-induced lupus ・1 ・Arabinosyltransferase inhibition → cell wall synthesis inhibition ・Drug",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922.0,<user_name> I wonder if it's because the pain has subsided with colchicine? But arthritis in the knee is painful...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923.0,"<user_name> Thank you I was given anti-tuberculosis drugs and my symptoms went away after about a month. I have had recurrent and refractory pneumonia since April of this year, and during the course of treatment for this, my liver function has been showing abnormal numbers and I am in the hospital.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3924.0,Be aware that taking azathioprine may cause high blood sugar levels as a side effect when combined with steroids! #Ulcerative Colitis #Crohn's Disease #C <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925.0,"What are the drugs for Crohn's disease and ulcerative colitis? Amlodipine, azathioprine (Imuran), and prednisolone (steroids) are all immunosuppressive drugs, but their side effects include liver damage. Infections",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926.0,"<user_name> Cisplatin does cause nausea and vomiting, but -1 is a stronger side effect. I know it may be worse than my anti-cancer treatment too, but good luck!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927.0,"(Neurology) C, polymyositis is the main cause of death; prognosis is good if treated within a year, but relapse is rare. A combination of oral steroids and cyclophosphamide can reduce mortality if blood glucose levels are lowered to some degree. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928.0,"<user_name> Sorry, that looked scary: ...... I did another contrast C today. I'm nervous and uncomfortable, but my stomach isn't upset right now, so I'm thinking I'm fine.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929.0,<user_name> I have a severe skin disorder and I use steroids! I think I was on the meds because I also developed osteoporosis as a side effect of that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930.0,"Good morning, I have a headache and nausea since yesterday morning. I've been sleeping through the night... I wonder if the colchicine is working? <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931.0,"I heard that a side effect of metformin is hypokalemia. It causes polyuria, so be careful... <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932.0,"<user_name> I'm allergic to aspirin! I have asthma too, but I'm careful because I was told that it would be very serious if I got corona...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933.0,"I had a severe protrusion of my left eye since this morning and when I saw the doctor yesterday afternoon, he resumed the immunosuppressive drug azathioprine. If there is no improvement by next week, he may be hospitalized...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936.0,"Alveolar hemorrhage blood is about 67%, and even if there is no blood, the chest line is undeniable, which is helpful because about 98% of the chest line appears in the shadow, and the mortality rate is about 50% in women around 30 years of age, which is common during treatment. Rituximab (anti-C20 antibody), a treatment for non-odgkin's malignant lymphoma (granulomatosis polyarthritis (",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937.0,I've been on a 2mg methotrexate dose reduction for a week. Yesterday I had to have my rheumatoid meds increased because the pain was so bad! My joint pain is much better now!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938.0,"Mesalazine (5-/aminosalicylic acid) anti-inflammatory and peptic ulcer medication. It relieves bleeding from the gastrointestinal tract and abdominal pain, but side effects should be noted after more than 3 months of use.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941.0,"<user_name> I know the side effects of cisplatin are frequent loss of appetite and vomiting. I hope they can help with the anti-nausea meds. In my case, I'm also taking a gastrointestinal med while I eat, so I'm good!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942.0,"Minocycline is effective against bacteria, this #fibromyalgia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943.0,"<user_name> Oh, I see. When I'm on a gout medication called colchicine, it puts too much pressure on my stomach and I get diarrhea and nausea a lot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944.0,"<user_name> With cisplatin, is there kidney damage? The side effects seem to be very severe. I hope your medicine gets better soon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946.0,"Taking azathioprine may cause side effects such as loss of appetite and weight loss. For example, if you are taking up to 4 mg of prednisolone equivalent per day (especially women), the gastrointestinal symptoms may be due to the effects of higher hormone levels than in men. #Ulcerative colitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947.0,"<user_name> →Amiodarone side effects are interstitial pneumonia and liver dysfunction. I've been on 3 anti-cancer drugs, is it starting to work?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948.0,"Mesalazine enteric tablets 500mg day 3 I woke up in the middle of the night with abdominal pain. No more lower blood since last night, and it got easier today when I took another dose around 4am! I did get sleepy after eating, but nothing wrong with that now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949.0,"<user_name> Hello! Were you on cyclosporine? I have a lot of edema because of pre. The cost of the medication was very high, but now my rheumatism is gone and the side effects have calmed down a lot!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950.0,Is this a side effect of cisplatin? Nausea and stomach pain. Gotta get through another day.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3951.0,"<user_name> Good evening! Thank you so much! I'm still in a tricky pain, lol, with the relief that it's not a disease that can be cured with minocycline, so I should be fine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952.0,<user_name> I had a patient who was prescribed amiodarone at C. He told me at the time that he was a patient on the verge of a pulmonary thromboembolism. Is it now recognized that the drug carries a risk of atrial fibrillation?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953.0,"Cisplatin side effects gastric ulcers, duodenal ulcers, nausea and hypoglycemia, peptic ulcers, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954.0,"Metformin is a well-known drug for diabetes, but its side effects include diarrhea, which can worsen intestinal conditions. Some people seem to have stomach upset, especially when taken after a meal. #eing #question box <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955.0,"<user_name> Nice to meet you, excuse me for not following you. We had severe nausea last March-April due to the side effects of cisplatin, but I'm almost fine now, in my case it took about a month and a half for the hair loss to go away, but it did.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3956.0,<user_name> I have also suffered from insomnia and loss of appetite as side effects of mesalazine. Can I take prograf for improvement when the meds don't work?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3957.0,"My gastrointestinal condition didn't improve after 3 days of cisplatin anti-nausea, so I took an additional dose for about 2 weeks. the first time it was a side effect or loss of appetite, but this time it hasn't settled down at all... <url>",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959.0,"<user_name> Thank you. I'm on steroids, but they say the side effects are insomnia (tears) I hope it gets better soon!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960.0,<user_name> Thanks for the rip! So far I haven't had any colds while on methotrexate... I'm just a little nervous.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962.0,"<user_name> I see. Thank you for your concern, I wonder if you are referring to C-therapy, chemotherapy due to refractory tumors? They are going to put cisplatin through an IV and give it to him for 5 days, I pray that he will not have any side effects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963.0,Cisplatin is an anticancer drug. It has side effects of kidney damage and hyperg blood. It is treated with Imigran eye drops. (Reference:<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965.0,2021/09/16 Attachment Revision 617181022 Minocycline hydrochloride (oral and injectable) Evidence shows the potential for delayed wound healing. Several clinical trials suggest a slower onset of effect than other antimicrobials and a lower risk of gastrointestinal tract damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966.0,"<user_name> Cyclophosphamide is an anti-cancer drug, and if the tumor size is small, there may be side effects such as hemorrhagic cystitis, so it would be best to discuss this with your doctor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967.0,"I've been on antibiotics for 3 days now and the pain hasn't subsided at all, I have a headache and it's bad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968.0,"<user_name> Good morning. I have asthma too, but it's a combination of aspirin asthma and all the Kalonal I've been taking, so I've been having attacks, but I think I need to go to the hospital every two weeks to get an IV...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3969.0,"<user_name> Thank you for your concern ♂ we had a bad loss of appetite and diarrhea thanks to the cisplatin, but I'm glad we didn't have to restrict our diet, lol.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970.0,<user_name> I don't want to take biaaspirin because of the increased risk of thrombosis... I do not want to take it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971.0,"<user_name> Cisplatin is very nephrotoxic. But you'll feel better as soon as you take the medicine I went on an IV for 2 days because I was afraid of dehydration, lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972.0,"Five days after the second vaccine, the pain in my arm went down a lot yesterday, and I feel like the aspirin is working. I woke up this morning and only my back and stomach are hot and I feel a little sick.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3973.0,"<user_name> Excuse me from outside. I am taking an antibiotic called minocycline and it causes a rash on my skin, is it prescribed? I would appreciate it if you could let me know. Thank you very much.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3976.0,<user_name> Steroids should not be used too often because of the risk of osteoporosis with long-term use~. Take care of yourself!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977.0,"<user_name> When I take anti-tuberculosis drugs, I have a cold or a sore throat. Whatever the disease is, I wonder if it would be better not to treat it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978.0,"Today is Methotrexate day I'm still having fatigue and headache but I'm hoping I can get through it... I'm off work tomorrow, so hopefully it'll get a little easier.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980.0,"<user_name> I know... Many times when I used to take colchicine, the diarrhea got so bad that I had to take a bowel preparation and an anti-nausea medicine together. It was hard at the time, but the meds helped.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981.0,"<user_name> Excuse me from outside. I too started taking methotrexate and the side effects got worse, and even after I stopped taking it, I developed a little bit of a drug rash...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3982.0,"I have aspirin asthma, can you prescribe me some coronal? ##acetaminophen <url>",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3984.0,"What is the treatment for rheumatoid arthritis? Treatment of the underlying disease is the first priority. Steroids and immunosuppressive drugs, of course. To prevent neuropathy due to drainage and surgical impact. *-Co reductase inhibitors are done with infliximab. ,Aleglutination.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985.0,"I had a bad stomach ache and diarrhea on mesalazine, I wonder what drug I'm taking now.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3986.0,"<user_name> I see. I feel a little better than when I was given steroids, but I'm so fatigued that I'm having trouble sleeping, thank you very much!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987.0,<user_name> I have had allergic reactions to contrast media too. Are you okay with anaphylaxis or something?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
