train_id,text,C0027497:悪心,C0011991:下痢,C0015672:倦怠感,C0042963:嘔吐,C0003123:食欲不振,C0018681:頭痛,C0015967:発熱,C0206062:間質性肺疾患,C0023895:肝障害,C0012833:浮動性めまい,C0030193:疼痛,C0002170:脱毛症,C0004096:鎮痛剤喘息症候群,C0022658:腎障害,C0020517:過敏症,C0917801:不眠症,C0009806:便秘,C0005956:骨髄機能不全,C0000737:腹痛,C0010692:出血性膀胱炎,C0015230:発疹,C0149745:口内炎
4536.0,潰瘍性大腸炎で使う薬、【サラゾスルファピリジン】はメサラジン(メサラジン製剤)!副作用に「手の震え」と「発汗」がある。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537.0,<user_name> お大事にです。私もメトトレキサートを処方して貰って、飲み始めて3ヶ月ですが、副作用の口内炎と頭痛が酷いです。フォリアミン効きますように,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4539.0,アスピリン喘息で解熱剤飲めない私...#ワクチン接種2回目レポ <url>,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4541.0,<user_name> 私はの造影剤で呼吸困難になったことがあるので、ワクチンも打つ予定なのですが...接種して問題ないでしょうか?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542.0,<user_name> 心停止は、アミオダロンやドパミンなどの治療をしていくのが良いですよ。血圧が下がらなければ内科で-αなどを使うと効果的かも知れません。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543.0,<user_name> 私も1回目の接種から、6日目です。今年の4月に間質性肺炎(2回)で入院→アミオダロンの服薬を開始して7ヶ月経ちますがまだ症状が良くありません,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545.0,ペンタサはメサラジンのジェネリックで、クローン病や潰瘍性大腸炎の薬物療法の基本だ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546.0,<user_name> 私はプレとシクロスポリンの時だけ、浮腫んでて頭痛が酷かったなぁ♂今は少し落ち着いてるから、リツキサン頑張ってね,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547.0,脂肪肝:1 脾腫が大きい場合、脾摘を行う。2 illain-lat(造血幹細胞移植後、3年目の患者)では脾腫を認めない。3 治療:、シクロフォスファミド,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548.0,シスプラチンは、吐き気止めとして使用されますが、副作用に胃潰瘍があります。例えば、嘔吐する原因としては、抗癌剤の投与後数日以内に起こることが多いと言われています。薬による影響が大きいようです。<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549.0,<user_name> 私はメサラジンを服用し始めてから便秘に悩まされるようになりました。薬で治るのか?お腹空いて辛いなら整腸剤飲んだ方が良いかも知れませんね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4550.0,<user_name> シスプラチンの副作用で吐き気と食欲不振が辛いですよね。食事も無理をせずしっかり食べて体力つけてくださいね!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551.0,インフリキシマブで治る難病は潰瘍性大腸炎。#クローン病 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553.0,<user_name> 副鼻腔炎でしたか。僕も抗生剤の薬疹出たことあるんですが、それが効いてる気がしません,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4554.0,<user_name> はじめまして!ミノサイクリンって抗生剤で発疹出るんですね調べてみましたが、副作用にめまいがあるのが心配ですね...私の場合は吐き気と嘔吐が出ましたよ。,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555.0,シクロスポリン(パピロック)ネオーラルa錠50mg「アトピカ」のジェネリック医薬品。合併症に動脈硬化性狭心症・心室頻拍などの不整脈、高血圧や脳卒中等の重大な副作用が報告されています。<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557.0,シスプラチンで治療を受けた患者での嘔気・嘔吐の対処法 | ニュース <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558.0,<user_name> 私も、アトピー性皮膚炎持ちなのですが、ステロイド剤と保湿剤で何とか凌いでます。でも、治りが悪くて困るんですよね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559.0,アザチオプリンを飲むと、副作用で白血球減少→脱毛っていう地獄のパターンがあるらしいんだよね。今は紫斑がなくなってるからイマイチ分からんけど,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560.0,<user_name> 抗生剤で下痢してますからねお大事にです。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561.0,<user_name> はいー膀胱炎の症状なので、抗生剤を飲むと良くなるかも。ありがとうございます!!お大事にしてくださいね!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562.0,今日は2ヶ月振りの検査日です造影剤の影響なのか、食欲不振が続いていて今朝はご飯をしっかり食べてましたお腹空かないよーって伝えたら下痢止め貰いました!笑 <url>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563.0,ミノサイクリンを服用し始めて約2ヶ月半。昨日くらいから副作用でお腹が張って気持ち悪いのと便秘気味なのは治ったけど、夜中も眠れず3時〜5時にトイレに起きる♂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4564.0,<user_name> あすかさんありがとうございます昨日はアミオダロンが効いたのか、微熱以外は特に何もなかったです。今朝になって発熱した事ないですが...明日も暑くなるようなら早めの受診でいいですか?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566.0,アザチオプリンはメルカプトプリンに比べて骨髄抑制のリスクが高く、また添付文書上の禁忌にも記載がある。 #まっとのまっとうなべんきょうきろく,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567.0,【皮膚炎の化学療法】「C(デュピルマブ)」という商品名で有名なデュピルマブ。副作用は乾燥、刺激感、発赤、接触皮膚炎など。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568.0,シスプラチンの副作用で血糖値が急上昇、食欲不振。食事をとらなくなり体重が増えてきた。抗がん剤は治療開始から1年ほど経った今も3週間おきに経過観察しているけど、まだ完治とは程遠いなぁ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569.0,コルヒチンの増量で、熱も関節痛も酷くなってきた気がする。まだ2錠しか効いてないんだけどね,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4570.0,ミノサイクリンの副作用でめまいがあるそうです。吐き気は今のところなく、夜も眠れたら寝てみてとのこと。早く治りますように... <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571.0,<user_name> あ、そうだったんですね。私も造影剤でのアレルギーはあったので怖くて断念しましたありがとうございます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4573.0,<user_name> 皮膚科行ったんだけどミノサイクリン処方されたからそれ飲んで様子見することになった今度こそニキビできてた時に塗るといいかもしれんし、湿疹なら塗り薬と飲み薬も一緒に出してくれるよ!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575.0,コルヒチンは副作用で吐き気、下痢などの副作用が出やすいため定期的な診察を受けた方がいいと思います。私はプレドニン(5mg)1週間分を朝昼夕の3食後計7回飲んでますが効果は出ていないように感じます。 #重症筋無力症,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577.0,<user_name> 私の場合ですが、プレドニゾロンを6mg/dayで始めて約半年くらいかかりました。ペンタサ坐剤は潰瘍性大腸炎の治療薬になるらしいですよ!その後メサラジンも飲みながら寛解し今に至ります,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578.0,<user_name> こんにちは。私も膠原病でシクロスポリン内服してますが、その副作用か吐き気が酷くて飲み続けていますプレドニン10mgに減薬してきて症状のピーク時より楽になりました(笑),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579.0,<user_name> 私はコルヒチンが合わなかったのか、熱っぽさと痛みは変わらずでしたよ。今日もお疲れ様です,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581.0,病態1 脾腫性大腸炎2 敗血症性ショック3 神経毒性4 シクロフォスファミドやプロスタグランジン産生低下5 筋力低下・無動・歩行障害6 免疫不全症候群,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582.0,<user_name> シスプラチンは吐き気や倦怠感が出るので、脱水症状になりやすくて♂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583.0,<user_name> お返事ありがとうございます私もメサラジン飲んでいるのですけど、私は腸が緩くなっちゃってるんですかね?それか便秘症になるんだっけ!?と気になっています。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584.0,<user_name> 私はメトトレキサートの副作用で吐き気とか胃痛や気持ち悪さがありました!私も服用しましたが、効果ないんですね...。早く良くなってほしいですよね,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4585.0,<user_name> 抗結核薬は肺結核には効きません。治療を頑張ればすぐに治りますが、副作用のリスクもあるので気をつけて下さいね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586.0,"<user_name> 心室頻拍()の治療は?,発作時、アミオダロン投与。ただし、副作用として肺水腫や間質性肺炎があり、禁忌!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589.0,シスプラチンの副作用(骨壊死)s+抗がん剤・イリノテカン+アシクロビル1日3回の投与。※イベルメクチンも併用した方がいい <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590.0,<user_name> アミオダロンで不整脈や甲状腺異常はあるかも。と間質性肺炎に注意,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591.0,<user_name> ありがとうございます。リウマチの痛みを緩和するなら、メトトレキサートも効果あるしねぇ...ってお医者様から言われました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592.0,<user_name> 私の場合、脱毛と吐き気が強く出てましたよそれくらいでした。シスプラチン投与が効いてるのかも知れません,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4593.0,メトトレキサート、7mg/日を飲んでいます。倦怠感と吐き気です。痛みは少し落ち着いてきましたが、まだ身体がだるくて気持ち悪いんですよね #関節リウマチ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594.0,<user_name> 私も糖尿でメトホルミン飲んでますが、副作用は食欲亢進と低血糖くらいですかね。お腹空いたなーって思ったらすぐ下痢になるので辛さがわかります,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595.0,<user_name> 私はアスピリン喘息なので、カロナールが飲めませんコロナは血栓ができやすいので気をつけてくださいね!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4596.0,<user_name> メトホルミン (糖尿病の薬)飲んでたなぁ〜食後高血糖になってるから、食べ過ぎたら駄目かも...みたいな事を先生や薬剤師さんに話して来てます。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597.0,<user_name> 大丈夫ですか?私コルヒチンの副作用で高熱が1ヶ月近く続いて苦しんでます今はプレドニンとビオフェルミンだけなんですよね。早く解熱剤効いて喉の痛みも楽になるといいですね!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599.0,アロプリノールの副作用は粘膜障害、肝機能障害、眼瞼下垂、白内障、緑内障、脱毛など。薬理作用も増強し易いとの報告もある。治療薬としてアザチオプリンやタクロリムスが用いられることもある。 #登録販売者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601.0,メトホルミン(糖質)と-4阻害薬の併用により多嚢胞性卵巣症候群(C)を発症することが報告されている - 糖尿病専門医の間質性肺炎サイトカインが抑制されたという報告<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603.0,<user_name> 私はシクロフォスファミドとリツキサンを併用していますが、1回目は腕痛かったです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604.0,インフリキシマブは細胞に作用し、炎症部位の潰瘍、増殖を抑制します。副作用としては、皮膚粘膜眼症候群、緑内障、肝障害などです。 #基礎医学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605.0,病態1尿蛋白=0.5g/day以下慢性的な低蛋白血症を伴うことが多く、血清濃度が高い。3治療は少量ステロイドを長期間投与する。4全身状態が悪いときはインフリキシマブやシクロフォスファミドを用いる。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606.0,メサラジン注腸は410日分を6回に分けて投与するリアルダ、アサコールの2次無効化に有効クローン病で使用後1時間以内に薬疹が出現することはあるが寛解導入率は5%程度と報告されているアザルフィジン(第3世代セフェ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607.0,<user_name> お返事ありがとうございます。私もアザチオプリン、タクロリムスで脱毛症の副作用がありましたが1ヶ月経っても症状は変わらずです。,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4608.0,おはようございます昨日、病院に行ってきました。診察結果は... #痛風発作 158日目#禁酒 55日間達成#節酒 8/14〜飲酒#フェブリク 103日目#コルヒチン 101日目#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609.0,シスプラチンの副作用は、食欲不振と空腹感。食事が摂れないから食べてもすぐ戻りそうな気配...あと少しで治るんだろうなぁ <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610.0,アミオダロンでは、+チャネル遮断薬であるビスホスホネート(商品名:アンカロン)をα-β遮断することで、心不全や不整脈の患者に対して迅速な効果が期待できる。 #ペ読<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611.0,[iooday][医学] 多臓器炎症症候群にステロイド・シクロフォスファミドが有効|感染症|医療ニュース|edical ribune <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612.0,<user_name> こんばんは。私の担当の医師も抗がん剤治療で肺癌になった方が居ますが、シスプラチンや放射線治療を受けてる方は出来るだけコロナに罹らないようにお祈りしています。どうぞ無理なさらずご自愛くださいませ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613.0,<user_name> 外から失礼します。私も現在2歳です!ステロイドとシクロスポリンを併用して、免疫抑制剤のプレドニン10mgで経過観察していますが、それでも高熱が出たり体調に変化はありましたか?医師にも相談したら薬を減らし,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614.0,お腹痛い→コルヒチンのせいだと思ったけど、副作用なのかなぁ......。下痢止めは飲まんほうがいいのかしら,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4615.0,<user_name> バファリンはロキソプロフェンやイブプロフェンなどの鎮痛解熱剤の成分でアレルギーを起こします。特にアスピリン配合錠が血栓ができにくいです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616.0,抗生剤のせいでめちゃくちゃ腹痛いんだけど胃腸もだるいし吐き気するし、熱は38.8°Cまでしか上がれないからさすがに今日もう休みます...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4618.0,<user_name> シスプラチンの副作用で吐き気や倦怠感があるみたいですお大事にしてください,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619.0,造影剤の副作用か体調が悪くなってきてる。お腹痛い<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4620.0,シスプラチンの副作用は倦怠感、吐き気、高熱などの消化器系の症状が出ます。抗がん剤治療による薬害の可能性もありますが、発症しないように,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621.0,アミオダロンと甲状腺機能低下症間質性肺炎(特に群)の治療に使用される薬剤はどれか?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622.0,<user_name> コルヒチンは、関節リウマチや痛風などの治療に使われますが、副作用もあまり知られていないようです。私は下痢と便秘の繰り返しですが、病院で処方してもらったら効きましたよ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4623.0,b1cは6.7で正常値になりました。メトホルミンとイベルメクチン継続中ですが効果が期待できるかどうかは不明です。ただ副作用が出やすい人には注意が必要みたいです。低血糖になった時どうすれば良いのかなぁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625.0,<user_name> シクロスポリン、私も服用してます。私はネオーラル飲んでた時は副作用で全身倦怠感が酷かったですでもプレドニン減薬後は関節痛はなくなりましたよ!,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4626.0,痛風発作でコルヒチン飲んだのに全く効かない、やめてくれない...#家族性地中海熱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628.0,<user_name> ありがとうございます 昨日よりはマシにはなりましたけど、皮膚炎と関節痛が酷くてステロイド剤で治療中です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629.0,<user_name> メトホルミンは糖尿病の薬ですからね低血糖になりやすいみたいで...それと、脱水気味だから食事制限もしてもらってますよ!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630.0,<user_name> 私はメサラジンとリアルダで薬疹出ちゃったんです1ヶ月経っても全く症状変わらないのでまた病院に通院することになりました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4631.0,アスピリン喘息があってもイブプロフェンは飲めば大丈夫って事かな?今の時期、頭痛持ちでカロナール常備しちゃう人は要注意だなぁ。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4632.0,<user_name> 私はコルヒチンが効かないです。関節炎の痛みや痺れは私の場合は症状が強くて治るまで時間が掛かりました(まだ2年程ですが...),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633.0,<user_name> 初めましてフォローありがとうございます!私は今年の1月頃からインフリキシマブでアレルギー反応が出て、2ヶ月後にステロイド点滴したのですが副作用の倦怠感と関節痛が酷いです。メトトレキサート飲み出してから症状,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4636.0,【クローン病】好発年齢:若年層特徴:早期診断・早期治療で良好な成績を上げている。症状:高血糖、高脂血症、易感染性低体温、呼吸障害などの症状を主訴に来院する。治療,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637.0,#潰瘍性大腸炎・インフリキシマブが効かなかった場合はプレドニゾロンを1日2回点滴し、4週間ごとに10mgの投与。副作用で吐き気や目眩があった場合、ステロイドパルス療法を行うことをお勧めする。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638.0,シスプラチンを投与中は便秘になるのかな?#C療法 3回目、無事に終わりました。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639.0,<user_name> 私は、シスプラチンは吐き気と倦怠感の副作用が強かったです。抗がん剤治療で脱毛が増えて1週間後くらいから発疹が出てたんですが、今では普通に戻りました!,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4640.0,<user_name> 私はシスプラチンの副作用で、高音域が聞き取れず、聴力低下と声がれがありました。先生に聞いてみたのですが、耳鳴りはありませんでしたか?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641.0,心筋梗塞の既往があり、アミオダロンで治療を受けている人には注意が必要です。 #神奈川県#保健所#心臓外科#救命士<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642.0,昨日は朝から造影剤C検査の予定だったけどお腹痛い 今月も頑張るぞー!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643.0,<user_name> 今日もお疲れ様でしたー。造影剤アレルギー、私も以前なった事あって痛いと訴えてたのを思い出しちゃいました,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4644.0,昨日お腹壊して今朝も病院で診てもらって、腸内細菌が死んでるとのこと下痢止めと抗生剤貰ったけど早く良くなって欲しい!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645.0,風邪からの中耳炎になりかけてるらしい抗生剤出してもらって飲んだら1週間ぶりによくなってきた,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646.0,<user_name> ありがとうございます。心房細動の既往ありですが、アミオダロンによる間質性肺炎にステロイドが効果あるかわかりません血栓ができないように食事は気をつけてくださいね!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648.0,シクロスポリン(タクロリムス)免疫抑制:高血圧、糖尿病など2投与後に上昇する血中濃度や薬効からの評価は重要です。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650.0,<user_name>うちもメサラジンの錠剤飲んどるよー2回目の時は吐き気と下痢がひどくて、点滴に通わなくて大丈夫だったって話だけど...,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651.0,心房細動の適応とならない薬剤はどれか?1アミオダロン2サイクロフォスファミド3非発作性上室性頻拍4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652.0,メトホルミンの長期内服により、乳がん(悪性リンパ腫等)のリスクが高まる事が分かってきています。また糖尿病患者さんにおいて、食後高血糖を予防するためにも食事療法が有効です。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653.0,メトトレキサート2mg×5錠/週1ファアリミン錠1錠/週1ケアラム25mg×1錠/日トアラセット×3錠/日プレドニゾロン8mg/日ランソプラゾール錠15mg'202005:-にはタクロリムスは使用しない。高度な腎機能障害がある場合メトトレキサートは使用しない。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654.0,メサラジンの副作用なのか、昨日今日と下痢。便意もなくてご飯もちゃんと食べれてないんだけどな〜,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655.0,<user_name> えっ!私はメトトレキサートを2錠飲んでるのに、風邪ひかないのかしら?って思ったりしましたが...大丈夫でしたリウマチも大変だと思ってたから少しだけホッとしましたよ(笑),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656.0,シクロスポリン飲み始めてから頭痛がなくなったから嬉しいけど、副作用も怖いんだよね...。#乾 #乾性関節炎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657.0,<user_name> アミオダロンの肝障害と甲状腺異常との関連はあるか?心機能モニタリングしてみよう!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658.0,<user_name> そうだよね〜ステロイド剤で食欲が減退したり浮腫んだり...副作用は本当に辛いよなー。でも1番不安だった事はまだ解決しないから諦めずに頑張らないとね,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660.0,シスプラチンの副作用消化器症状、四肢の震え、吐き気、便秘など。 #抗がん剤治療,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661.0,<user_name> 私も1年前に潰瘍性大腸炎になり、メサラジンとアザニン服用してますプレドニン20ミリに減らしたら便秘が酷くなり飲み始めたら軽くなった感じです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4662.0,<user_name> こんばんは。自分はシスプラチン投与が1番酷かったです。副作用もかなりきつかったので、吐き気や倦怠感もありましたが(笑)薬に頼らず何とか乗り切りたいですね,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663.0,潰瘍性大腸炎の治療でメサラジンを飲んでいる方、もし薬が効かないと感じた方がいらっしゃいましたら教えていただけると幸いです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664.0,<user_name> はじめまして、失礼致します。私は今年2月に抗がん剤(ゲムシタビン+シスプラチン)をしていましたが、嘔吐と倦怠感で辛い思いしています。私も体調は良くなってきてるのにまだ抜けきっておりません,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665.0,<user_name> 抗結核薬はも使うので副作用が気になりますね例えば、風邪をひいた時に免疫抑制剤を飲ませるとその作用が抑えられるそうですこの辺に注意が必要だったりしますよ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667.0,メサラジンが効かなくて、病院で処方されたカロナールを飲んでも改善しないので明日の午前中に再受診する。またしても発熱してる...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668.0,造影剤のせいでめちゃくちゃお腹痛い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4670.0,<user_name> 突発性難聴なら、早いうちにステロイド剤を飲んだ方がいいですよー!(私の場合は軽いほうでした),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671.0,<user_name> 私もシスプラチンの副作用で脱毛が酷くて...今月1回目のワクチンを打って、2日目ですでも前回より少しはマシになりました。お薬頑張ります!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4673.0,昨日からおしっこが痛い...膀胱炎?抗生剤とか飲んでるけど、治らなそうな気がして今日は早めに寝よう!!! <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674.0,昨日から抗生剤飲んでるんだけど副作用の腹痛がやばい 薬飲み忘れたから大丈夫かな...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4675.0,<user_name> うちの子も小さい頃、喘息でステロイド剤を服用してました。薬が合わないと発作が起こることがあります。早く治ると良いですね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676.0,<user_name> 私も発作時はコルヒチン2錠ずつ飲んでます。薬の副作用で胃痛や食欲不振になるから辛さわかります...早く良くなりますように,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
