train_id,text,C0027497:Übelkeit,C0011991:Diarrhöe,C0015672:Erschöpfung,C0042963:Erbrechen,C0003123:Anorexie,C0018681:Kopfschmerzen,C0015967:Fieber,C0206062:Interstitielle Lungenerkrankung,C0023895:Leberschädigung,C0012833:Drehschwindel,C0030193:Schmerz,C0002170:Alopezie,C0004096:Analgetisches Asthma-Syndrom,C0022658:Nierenerkrankung,C0020517:Hypersensibilität,C0917801:Insomnie,C0009806:Constipation,C0005956:Knochenmarkerkrankung,C0000737:Bauchschmerzen,C0010692:Hämorrhagische Zystitis,C0015230:Ausschlag,C0149745:Stomatitis
5870.0,"<user_name> Danke, wenn es sich um einen plötzlichen Hörverlust handelt, müssen Sie Steroide nehmen, damit es Ihnen besser geht, und Sie müssen so schnell wie möglich einen Arzt aufsuchen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871.0,"Metgluco 10002 Tabletten Methycobal 5002 Tabletten für 2 morgens, abends und nach dem Essen für 30 Tage Neuankömmlinge ""Ich habe gehört, dass sie Methyco für Anämie hinzufügen...? Dies ist auf Metformin i12 zurückzuführen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872.0,Von Minocyclin wurde mir übel und schwindelig und ich habe heute keinen Appetit. Du isst zu viel <url>.,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5875.0,<user_name> Vielen Dank für Ihre Antwort Ich habe auch Colitis ulcerosa. Ich habe Bluthochdruck als eine Nebenwirkung von Mesalazin. Ich nehme jetzt 6 Tabletten pro Tag und es wird viel einfacher!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876.0,"<user_name> Ich danke Ihnen für Ihre Antwort. Tatsächlich habe ich gestern auch Cisplatin (Platin) verabreicht und die Übelkeit und der Haarausfall sind verschwunden''[Frage] Der Wirkmechanismus von Cisplatin ist die Bildung von Kettenvernetzungen, was für nicht-kleinzelligen Lungenkrebs gilt. [Antworten]&lt;○&gt;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878.0,"<user_name> Minocyclin scheint auch entzündungshemmende Wirkungen zu haben, ich habe mich gefragt, ob sie es für chronisches Müdigkeitssyndrom oder so verwenden... Aber wenn du dir Sorgen über Nebenwirkungen machst, könnte es einen Versuch wert sein.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879.0,"<user_name> Bitte passen Sie auf sich auf, denn Sie haben eine Konstitution, die aufgrund der Nebenwirkungen von Steroiden Ödeme in Ihrem Gesicht verursacht.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880.0,"<user_name> Ich habe auch einen Arzneimittelausschlag mit Mesalazin gehabt! Mir wurde gesagt, Azanin, Prednison und Prograf (wie Asacol) dreimal am Tag.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5882.0,"<user_name> Entschuldigen Sie mich von draußen! Ich bin anfällig für Leberfunktionsstörungen mit Steroiden, aber ich nehme ein Medikament namens Azathioprin. Prednisolon wird zweimal täglich eingenommen, in einer Dosis von 4 mg/kg. Bis jetzt haben sich seine Symptome nicht verändert und es geht ihm gut!",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5883.0,"<user_name> Tut Ihr Magen weh? Ich nehme seit gestern Mesalazin (Prograf), und als ich heute Morgen aufwachte, war mein Stuhl sehr locker. Ich denke, es könnte ein Ungleichgewicht in der Mikroflora des Darms sein...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884.0,"Vor einem Monat wurde mir Infliximab verabreicht, und das Fieber und die Geschmacksstörung sind zurückgegangen! Aber ich bin auch ein wenig besorgt über meine Gelenkschmerzen. Ich hoffe, dies wird mir helfen, die Remission aufrechtzuerhalten...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885.0,"<user_name> Ich danke Ihnen. Die Steroide haben geholfen, und ich fühle mich besser als gestern, aber trotzdem, wenn die Schmerzen schlimm sind, ertragen Sie sie bitte nicht und gehen Sie so schnell wie möglich zu Ihrem Arzt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886.0,"IV-Steroide, eine Infusion, es funktioniert, also gibt es keine Nebenwirkungen! Das hat man mir gesagt, aber es ist trotzdem erstaunlich... Aber ich habe Bauchschmerzen, mir ist übel und schwindlig.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5888.0,"<user_name> Ich habe Durchfall, weil ich Metformin nehme. Dann bedeutet das, dass die Verstopfung weg ist?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889.0,"Erfolgreiche Erzeugung von Zellen, die die Eigenschaften von Typ-2-Alveolarepithelzellen reproduzieren können, und Identifizierung von Verbindungen, die die durch Amiodaron verursachte Lungenschädigung verbessern ... Nützlich für die Behandlung und Pflege der supra-alveolären Bronchiolitis #jsphcs2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890.0,Aspirin wird zur Vorbeugung von Schlaganfällen und Herzinfarkten eingesetzt... <url> #carenet <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893.0,"<user_name> Nun, ich nehme Mesalazin und es macht meinen Durchfall nicht schlimmer, also hat es keine große Wirkung. Lassen Sie uns einige Zeit damit verbringen, auf meine Ernährung und Bewegungsmangel zu achten, lol.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894.0,"<user_name> Danke, jetzt bin ich seit einer Woche mit Mesalazin stabil, also geht es mir noch gut, aber wenn die Schmerzen schlimmer werden, muss ich wieder ins Krankenhaus.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5895.0,"<user_name> Ich nehme seit 3 Jahren Medikamente gegen Tuberkulose und habe als Nebenwirkung der Medikamente eine Osteonekrose des Oberschenkelkopfes. Schmerzen und Taubheitsgefühl bestehen seit einem Jahr und jetzt nur noch Taubheitsgefühl in den rechten Zehen. izuho, bitte werde bald wieder gesund!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5897.0,"Die gleichzeitige Einnahme von Metformin und Biguaniden kann einen Mangel an It 12 verursachen. Wenn sich die Insulinsekretion nicht normalisiert... sollte es sorgfältig geprüft werden, da es zu Nierenfunktionsstörungen führen kann.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899.0,"<user_name> Ich bekomme Durchfall, wenn ich Colchicin nehme... Das hatte ich auch, aber die Nebenwirkungen sind viel schmerzhafter.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900.0,Steroide sind erstaunlich - lass uns noch eine Schicht auftragen. Hoffentlich gehen die Ekzemnarben weg... Ich weiß es nicht... #Schmeißt euch mit Marshmallows zu<url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902.0,"<user_name> Ich erfuhr, dass Medikamente gegen Tuberkulose als Nebenwirkung Nierenversagen verursachen können. Ich war auch in Behandlung, etwa einen Monat lang, und sie haben mir nichts gesagt, weil meine Symptome nicht sehr mild waren. Ich glaube, der Arzt erklärte mir, dass er mir ziemlich starke Schmerzmittel gab.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903.0,"<user_name> Metformin ist ein Arzneimittel, das nach den Mahlzeiten eingenommen wird. Es sollte bei Patienten mit Diabetes eingesetzt werden, die nicht abnehmen oder übergewichtig sind, da es zu Unterzuckerung und Kollaps führen kann.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5904.0,"<user_name> Wie geht es Ihnen? Ich habe schwere Akne und mir wurde ein Antibiotikum namens Minocyclin verschrieben, aber wenn das nicht hilft, ziehe ich eine andere Behandlung in Betracht. Auch nach einem Besuch bei einem Dermatologen scheint das unerklärliche Ekzem nicht besser zu werden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905.0,"<user_name> Ich habe einen plötzlichen Hörverlust und habe Steroide verschrieben bekommen. Ich hoffe, es wird besser.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906.0,"#Minocyclin wurde abgesetzt, weil die Nebenwirkungen Übelkeit und Durchfall sehr schlimm waren. Ich dachte, ich probiere es noch einmal, aber ich kann nicht aufhören... (weinend)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907.0,"Heute ist der zweite Tag der Corona-Impfung, und die Einnahme von Aspirin ist in Ordnung, weil sie gegen die Kopfschmerzen hilft.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908.0,Minocyclin gilt als das Medikament der ersten Wahl in der Dermatologie. Tetrazyklin-Antibiotika: Verringerung der Inzidenz von Hyperpigmentierung und neurologischen Symptomen - #Medizin Hashtag <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909.0,<user_name> Cisplatin birgt das Risiko einer Nierenfunktionsstörung... Bitte passen Sie auf sich auf.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910.0,"<user_name> Wie geht es Ihnen? Ich bin auch auf Anti-Krebs-Behandlung, ich bekomme manchmal starke Übelkeit und Müdigkeit mit der Kombination von Cisplatin und Gemcitabin. Ich weiß, es muss schwer für Sie sein, aber viel Glück.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912.0,"#Ich nehme Antibiotika, aber ich habe nicht das Gefühl, dass sie wirken... Ich hatte gestern auch eine laufende Nase und einen Hustenanfall, aber es wird auch heute nicht besser...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913.0,"Ich habe weniger Halsschmerzen, wahrscheinlich weil ich die Antibiotika nicht mehr nehme. Außerdem habe ich das Gefühl, einen lockeren Bauch zu haben.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914.0,"<user_name> Cyclosporin hat beängstigende Nebenwirkungen! Als ich es nahm, hatte ich Übelkeit und Müdigkeit, aber jetzt ist es fast weg! Ich danke Ihnen.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915.0,"<user_name> Ich hatte auch Fieber nach der ersten Impfung und habe den C-Test gemacht, aber er war negativ. Als ich mit der Einnahme von Antibiotika begonnen habe, hat sich das Fieber sehr beruhigt!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916.0,"<Benutzername> Vielen Dank. Ich habe Aspirin Asthma und es funktioniert nicht sehr gut für mich, aber Sie könnten es nehmen, weil der Arzt sagte mir, es ist okay und ich kann mit dem Loxonin Typ zu bewältigen. Aber was ist mit Schmerzmitteln...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5917.0,"<user_name> Danke für Ihre Antwort, wollen Sie damit sagen, dass die Nebenwirkungen des Amiodarons eine Schilddrüsenfunktionsstörung verursacht haben? Es besteht auch die Möglichkeit einer interstitiellen Lungenentzündung aufgrund einer Hyponatriämie... Wenn das passiert, gibt es vielleicht eine andere Möglichkeit, aber ich dachte nur, es wäre einen Versuch wert.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919.0,"Ich nehme seit drei Monaten Cyclosporin. Letzte Nacht konnte ich nicht schlafen, aber heute Morgen ist mein Blutdruck ein bisschen gestiegen, aber die Kopfschmerzen und die Übelkeit scheinen immer noch da zu sein, und sie sagten, wir werden sehen, wie es läuft...",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921.0,"<user_name> Schön, dich kennenzulernen. Auch bei mir wurde eine Kollagenerkrankung und Polymyalgia rheumatica diagnostiziert. Ich nehme derzeit die Immunsuppressiva Azathioprin und Prograf ein.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922.0,"<user_name>, guten Abend! Ich habe letzten August auch herausgefunden, dass ich rheumatoide Arthritis habe und habe Cyclosporin genommen. Dank des Loxonin und Kalonal, die mir damals verschrieben wurden, habe ich überhaupt keine Schmerzen mehr, lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924.0,"<user_name> Ich nehme drei Tabletten Metformin pro Tag. Davon bekomme ich zwar Durchfall, aber ich hoffe, es hilft... Ich nehme es in der Hoffnung, dass es hilft...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925.0,Eine Woche nach der Behandlung mit Infliximab heilen meine Mundgeschwüre endlich ab! Morgen früh werde ich wieder essen. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5927.0,"<user_name> Danke für deine Hilfe, ich hoffe die Antibiotika wirken. Ich bin auch von einer Halsentzündung getroffen worden. Ich hoffe, es wird bald besser, ich habe Antibiotika genommen und mein Magen ist verstimmt und mein Hals schwillt an. Ich habe in den letzten zwei Tagen nicht gearbeitet.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5929.0,"[Morbus Crohn] Häufiges Alter: junger Patient mit nicht-kleinzelligem Lungenkrebs (C), negativ nach Behandlung mit Infliximab. Autoimmunanomalien nur in Remission. Generalisierte Verschlechterung der Symptome in der zweiten Woche der Methotrexat-Behandlung.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930.0,"Egner-Granulomatose: C-C-positiv (leichte Immunglobulinkette), häufig mit Proteinämie. Die Behandlung umfasst Steroide, Krebsmedikamente, Opioide, Cyclophosphamid, Rituximab und Cyclophosphamid.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931.0,"<user_name> Ich nehme auch Minocyclin, aber einige der Nebenwirkungen scheinen Schwindel, Übelkeit und Magenschmerzen zu sein, also muss ich meinen Arzt anrufen und ihm sagen, dass ich es nehmen muss... Haben Sie auch irgendwelche Magenverstimmungen?",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5932.0,"(Mesalazin magensaftresistente Tabletten 750 mg) Behandlung der Colitis ulcerosa, erste Wahl / Direktor Nakazawa <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934.0,"Pathologie 1 Systemische Sklerodermie → Heparin-induzierte Thrombozytopenie, 2 verursacht durch Kortikosteroidhormone, Cyclophosphamid usw. 3 Allgemeines Unwohlsein und Diarrhö <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935.0,"<user_name> Wie geht es Ihnen? Bin ich anfällig für Mundgeschwüre, wenn ich Methotrexat und Azalfidin zusammen einnehme? Wenn ich fragen darf, welche Medikamente nehmen Sie?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936.0,"<user_name> Ich nehme ein Diabetes-Medikament namens Metformin, das den zusätzlichen Vorteil zu haben scheint, dass es mich weniger anfällig für Hypoglykämien macht... Ich nehme es jedenfalls schon seit fast zehn Jahren, und ich glaube nicht, dass ich diese Nebenwirkung bisher hatte.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939.0,"<user_name> Auch ich hatte nach den Krebsmedikamenten (Cisplatin) eine hochfrequente Schallempfindungsschwerhörigkeit und einen ständigen Tinnitus, der sich jetzt beruhigt hat und ich erhole mich. Bitte passen Sie auf sich auf!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940.0,"<user_name> Ich hatte auch eine Mesalazin-Allergie, aber es scheint, dass man dreimal täglich zwei Tabletten nehmen muss. Vergiss nicht, das dem Apotheker zu sagen, wenn du ein Medikament gegen Durchfall holst - lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5941.0,[C] Kortikosteroide werden zur Behandlung der rheumatoiden Arthritis eingesetzt. Grundsätzlich sollte die gleichzeitige Einnahme von Biologika zum Zeitpunkt der Operation und eineinhalb Monate nach der Operation vermieden werden. Besonderes Augenmerk sollte auf Remicade Infliximab (Anti-alpha-Antikörper) gelegt werden.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942.0,"Berühmte Nebenwirkungen des Medikaments sind Leber- und Magen-Darm-Störungen, die manchmal verschrieben werden; dieses Medikament enthält starke steroidale Inhaltsstoffe, die Nebenwirkungen wie Bluthochdruck und Alopezie verursachen können; seien Sie vorsichtig, wenn Sie Pyrazinamid einnehmen; Anti-Tuberkulose-Medikamente sollten nicht auch verwendet werden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943.0,"<user_name> Ich danke Ihnen für Ihre Hilfe. Ich hatte auch ein hohes Fieber für fünf Tage nach der Einnahme von Cyclophosphamid den anderen Tag, der Schmerz war stark zu dieser Zeit, aber es schien schnell zu verschwinden. Ich hatte ein allgemeines Unwohlsein und Übelkeit, die so schlimm war, dass ich nicht schlafen konnte.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5945.0,Azathioprin wird wegen seiner im Vergleich zu Mercaptopurin präventiven Wirkung auf gastrointestinale und gynäkologische Störungen des Dünndarms bei Patienten mit Colitis ulcerosa mit Vorsicht angewendet. #Matto's richtige Potenzierungsaufzeichnung.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946.0,"Ich bin heute von Mesalazin 5 auf 3 umgestiegen, aber da steht nicht, dass ich immer noch anfällig für Nebenwirkungen bin, oder? Das letzte Mal, als ich Unterleibsschmerzen hatte, wurde ich mit dem Krankenwagen ins Krankenhaus gebracht und musste sofort stationär behandelt werden, es ist also an der Zeit, aufzuhören.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5947.0,"<user_name> C Wenn die Testergebnisse positiv sind, werden Sie mit Tuberkulose-Medikamenten behandelt, also achten Sie darauf, dass Sie sich nicht vorher anstecken. Wenn es sich um eine Erkältung oder eine virale Lungenentzündung handelt, kann die Behandlung verschoben werden!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5948.0,"#Tiermedizinischer Artikel in 140 Zeichen über Cyclosporin (Remicade) und Tacrolimus bei atopischer Dermatitis bei Hunden. Es wird davon ausgegangen, dass die Krankheit Anomalien im Immunsystem verursacht und wahrscheinlich schwerwiegend ist. Die Gründe dafür werden erläutert. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949.0,"Tag 4 der Cisplatin-Verabreichung. Die Übelkeit ist etwas besser als gestern, aber ich fühle mich immer noch etwas matt, als ob mein Körper ödematös ist <url>.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950.0,"<user_name> Danke, ich bin auf Azathioprin und Allopurinol jetzt und der Schmerz ist zu erleichtern. Ich bin froh, dass Ihr Fieber hat sich beruhigt zu lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5951.0,"<user_name>Wir prüfen, ob Ivermectin die Colitis ulcerosa verbessert! Ivermectin ist Prednison und Asacol und wirkt besser als Pentasa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952.0,"<user_name> Ich hatte auch hohes Fieber als Nebenwirkung von Cisplatin. Es hat sich jetzt beruhigt, aber ich habe weiterhin Appetitlosigkeit und Beschwerden im Hals. Ich hoffe, Sie fühlen sich bald besser!",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953.0,Amiodaron wird zur Behandlung von interstitieller Lungenentzündung und pulmonaler Hypertonie eingesetzt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954.0,"<user_name> Ich verstehe! Ich nehme Cyclosporin und auch Osteoporosemedikamente, aber sie sagten, Steroide seien beängstigend. Aber ich war wirklich froh, als ich nur noch Prednison nehmen musste!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955.0,"Beide Hunde waren heute in der Klinik. Sie hatten eine schlimme Maulentzündung von der gestrigen Katzengrippe, also bekamen sie eine Antibiotika-Spritze #Living with shelter dogs <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956.0,"<user_name> Vielen Dank für Ihre Antwort! Ich habe mich gefragt, ob ich Aspirin-Asthma habe. Ich habe auch eine Loxonin-Allergie, so weiß ich, wie schwer es ist!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5958.0,"<user_name> Ich habe vier Spritzen mit Cisplatin bekommen und die Übelkeit ist schrecklich! Man muss geduldig sein, bis das Medikament nicht mehr passt...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5959.0,"<user_name> Allergien gegen Kontrastmittel sind schwierig, ich hatte nur Übelkeit und Schwindel während C, aber ich habe mit dem Arzt gesprochen und beschlossen, dass es weggehen würde, wenn ich einen verschriebenen Tropf hatte, und als ich aufhörte, war es zwei Wochen später.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5961.0,"Guten Morgen! Ich habe seit gestern einen schlimmen Husten. Als ich am Morgen aufwachte, war meine Atmung etwas besser, aber heute Morgen habe ich mit der Einnahme von Cyclosporin begonnen. Ich hoffe, dass es keine Nebenwirkungen geben wird... <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962.0,"<user_name> Colchicin reduziert auch die Entzündung bei Herzbeutelentzündung - also, es wirkt bei Gichtanfällen...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965.0,"<user_name> Ich habe auch atopische Dermatitis und habe früher Steroide genommen. Es ist schwierig, weil die Auswirkungen so groß sind und die Medikamente so viele verschiedene Bereiche betreffen...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966.0,"Metformin soll bei fettleibigen und zuckerkranken Patienten wirksam sein. Die Studie ergab jedoch, dass es die Insulinausschüttung stimulieren und einen schnellen Anstieg des Blutzuckerspiegels riskieren kann. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967.0,"<user_name> Cisplatin hat mir geholfen, den Wirkmechanismus von Anti-Brechreiz zu verstehen. Ich hatte Nebenwirkungen, aber ich hatte einen großen Verlust an Appetit oder Hunger, lol.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968.0,Guten Morgen! Ich habe heute Morgen Kopfschmerzen. Die Nebenwirkungen von Methotrexat verursachen bei mir sehr leicht Mundgeschwüre.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5969.0,"<user_name> Können Menschen, die nach der Corona-Impfung zu Blutgerinnseln neigen, fiebersenkende oder schmerzstillende Mittel auf Aspirinbasis verwenden? Ich kann keine Produkte auf Loxoninbasis einnehmen, aber ich habe eine Schmerzlinderung erfahren.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970.0,(Colitis ulcerosa)? Azathioprin und Rituximab! Und Steroide. Infektionen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971.0,"(Infliximab) und Corona-Impfung abgeschlossen! Die unerwünschten Reaktionen haben sich gelegt. Seine Temperatur ist auf 37,2 Grad Celsius gestiegen, das ist ein leichtes Fieber, aber immer noch ein bisschen hoch, aber ich bin froh, dass er es überstanden hat... wir müssen nur noch ein bisschen durchhalten <url>.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973.0,Auswahl von Medikamenten zur Vorbeugung von HerzinfarktenAmiodaron (Mittel der Gruppe der Antiarrhythmika)Lidocain (Alpha-1-Rezeptor-Antagonist)Nifekalant (Ca-Antagonist)Ticlopidin (Mittel der Gruppe der Antiarrhythmika),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976.0,"Zu den Nebenwirkungen von Mesalazin gehören Durchfall und Übelkeit, und ich weiß nicht, ob das die Darmflora zerstört... Ich fühle mich so. Ich habe Bauchschmerzen, aber ich fühle mich irgendwie unwohl.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5977.0,"An Methotrexat-Tagen fühle ich mich krank. Ich fühle mich übel, schwindlig und schwindelig. Ich hoffe, dass ich nicht eine andere reduzierte Dosis Nebenwirkung von heute bekommen...",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5978.0,"<user_name> Steroide schwächen das Immunsystem und machen Sie anfälliger für Erkältungen und andere Krankheiten, also seien Sie bitte vorsichtig und werden Sie bald gesund!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979.0,"<user_name> Methotrexat wird auch bei rheumatoider Arthritis eingesetzt und sollte mit Vorsicht angewendet werden, da mit der Einnahme Nebenwirkungen verbunden sind. Als ich es jetzt einnahm, hatte ich keine großen Schmerzen, aber zwei Tage später bekam ich 37,5°C Fieber, das über einen Monat anhielt!",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5980.0,"<user_name> Ich hatte vor zwei Jahren auch eine Zellulitis und mir wurden Antibiotika verschrieben. Ich habe ihnen gesagt, dass ich Fieber hatte und sofort ein C haben wollte, aber mir wurde gesagt, wenn ich noch nicht zum Arzt gehe und es im Auge behalte und es schlimmer wird, wird es eine Operation.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5981.0,"Die Tuberkulose wird durch eine bakterielle Infektion verursacht. Die Behandlung erfolgt mit Anti-Tuberkulose-Medikamenten (Ethambutol). Zu den Nebenwirkungen gehören Augenschäden, Leberschäden und Unterdrückung des Knochenmarks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5982.0,"Die Cisplatin-Krebsbehandlung ist jetzt eine Woche her! Die Schmerzen und Schwellungen sind etwas besser, aber die Nebenwirkungen sind so schlimm, dass ich nicht sprechen kann. <url>",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5984.0,"Ich bin ins Krankenhaus gekommen, weil ich zu starke Bauchschmerzen habe... Ich habe gehört, dass ich Durchfall bekomme, wenn ich Antibiotika nehme, also denke ich, dass es an der Zeit ist, aufzuhören!!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985.0,<user_name> Die langfristige Einnahme von Steroiden kann zu Nebenwirkungen wie Osteoporose und Schlaflosigkeit führen; in diesem Fall sollten Sie Ihren Arzt konsultieren. Bitten Sie ihn um Einsicht in Ihr Medikamentenbuch!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
