train_id,text,C0027497:nausées,C0011991:diarrhée,C0015672:fatigue,C0042963:vomissements,C0003123:anorexie,C0018681:maux de tête,C0015967:fièvre,C0206062:maladie pulmonaire interstitielle,C0023895:problèmes de foie,C0012833:vertiges flottants,C0030193:douleur,C0002170:alopécie,C0004096:syndrome d'asthme analgésique,C0022658:insuffisance rénale,C0020517:hypersensibilité,C0917801:insomnie,C0009806:constipation,C0005956:dysfonctionnement de la moelle osseuse,C0000737:douleur abdominale,C0010692:cystite hémorragique,C0015230:exanthème,C0149745:stomatite
3704.0,Avez-vous des patients souffrant de diarrhée sous colchicine ? Je n'ai pas faim et je suis déshydraté...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706.0,J'ai recherché les effets secondaires de la cyclosporine et je savais qu'elle était liée à l'ostéoporose - la gingivostomatite est similaire à la sensation de malaise.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707.0,<user_name> Les effets secondaires des stéroïdes sont effrayants... J'avais l'habitude de prendre du Loxonin pour mes douleurs articulaires ! (LOL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708.0,"<user_name> La minocycline est un médicament utilisé pour traiter les infections bactériennes de la peau et j'en prends moi-même, mais il a un effet secondaire appelé ""éruption cutanée"" et beaucoup de gens le comprennent à tort comme un traitement pour le contrôler. Les personnes qui ont des éruptions médicamenteuses, même avec des antibiotiques, peuvent vouloir faire attention !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3709.0,"<user_name> Excusez-moi de l'extérieur, j'ai aussi été changé de prednisone 5mg à 8mg à la mésalazine, mais même après un mois les douleurs abdominales et les vomissements n'ont pas cessé. Puis-je changer d'hôpital ?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3710.0,[La ciclosporine n'est pas un effet indésirable même à forte dose ? <url> - Notez les exacerbations dues à une insuffisance rénale sévère. Des effets indésirables de faiblesse et de troubles de la vision peuvent également survenir en association avec d'autres médicaments tels que les antiépileptiques.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713.0,"<user_name> Merci pour votre aide ! J'ai déjà eu une infection de la vessie qui s'est rapidement résorbée après avoir pris des antibiotiques. Je pense que vous devriez aller à l'hôpital, pouvez-vous lui faire passer des tests pour voir si elle a une néphrite rénale ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715.0,"<user_name> Les effets secondaires du cisplatine ont pu être des nausées et une augmentation de l'appétit, dans mon cas j'avais l'estomac lâche et la constipation, ce qui semblait douloureux, mais je suis heureux de vous aider à avoir un certain soulagement.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3717.0,"<user_name> Votre médecin vous prescrira probablement des stéroïdes, mais si l'éruption médicamenteuse est grave ou étendue, nous vous recommandons de consulter un médecin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718.0,"Cela fait une semaine qu'on m'a administré du cisplatine. Les nausées et les vomissements ont diminué, je ne peux donc pas encore dire que je suis soulagée, mais je pense que cela devient plus facile.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719.0,Les effets secondaires de la minocycline sont les vertiges et les nausées. J'ai fait attention à ne pas déranger mon estomac <url>.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3720.0,"<user_name> L'amiodarone est un traitement efficace de la tachycardie ventriculaire. Cependant, j'hésite à l'utiliser en raison du risque accru de spécialisation dans l'insuffisance cardiaque. En revanche, il faut l'éviter si vous prenez des médicaments antiarythmiques comme les -bloquants.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721.0,"La colchicine supprime les cytokines inflammatoires. Cependant, il est préférable d'arrêter de la prendre dès les premiers signes d'une crise de goutte. Il est également conseillé de l'interrompre si une crise survient.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722.0,"<user_name> En C, l'amiodarone semble être efficace, mais il faut noter un dysfonctionnement hépatique ? Et que des taux sanguins élevés ne sont pas bons pour les ECG ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723.0,"<user_name> Merci, c'était une infection de la vessie et les antibiotiques ont pu aider. Grâce à vous, il était calme ce matin !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726.0,"<user_name> Bonjour, votre médicament est un stéroïde. Les effets secondaires incluent une dermatite sur tout le visage appelée moonface, et je suis inquiet car c'est le seul symptôme que j'ai eu... ! Jusqu'à présent, je suis plein d'énergie sans aucun changement, mais je vais faire de mon mieux... lol !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729.0,"<user_name> J'ai entendu dire que les effets secondaires du cisplatine sont les acouphènes et les vertiges. Est-ce que tu te sens un peu mieux maintenant ? Je pense que si tu le dis à ton médecin, il pourra te le prescrire !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731.0,#Le fait que la minocycline soit efficace pour traiter la vascularite associée au C signifie-t-il qu'elle est causée par une autre maladie ? [Indications] Substance qui se lie aux protéines appelées cytokines sécrétées par les cellules qui apaisent et aggravent l'inflammation de la peau et qui prolifère avec elles.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732.0,"<user_name> Je ne prends que de la cyclosporine et de la pravastatine pour le moment, mais j'ai peur de la diarrhée, qui est un peu un effet secondaire.... J'ai entendu dire que si on prend de la prednisone, on a tendance à être constipé, donc je pense que ça peut avoir un rapport avec ça.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733.0,<user_name> Vous avez une tachycardie et une hypotension avec l'amiodarone... Je suis désolé que vous ayez eu un moment si difficile et j'espère que vous vous sentirez mieux bientôt.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734.0,"Les effets secondaires de l'azathioprine (Imuran®) comprennent des troubles des muqueuses, des lésions hépatiques et une suppression de la moelle osseuse. Consultez votre médecin car moins de trois mois après le début de la prise du médicament peut être une période prolongée. #eing #question box <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735.0,"Bonjour. Je prends mes médicaments contre la rhumatoïde tous les deux jours, mais mes douleurs au genou augmentent, comme si le méthotrexate n'avait pas commencé à faire effet. J'ai également des douleurs articulaires depuis ce matin, qui semblent s'atténuer un peu lorsque je bouge les chevilles et le ventre.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736.0,"Cela fait trois semaines que l'on m'a administré du cisplatine, et j'espère seulement retrouver mon appétit, bien que je puisse avoir l'estomac dérangé par les effets secondaires des médicaments anti-cancer et anti-nauséeux, qui ne se sont pas améliorés.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738.0,"[Plus de 90 % des vers intestinaux sont atteints de diabète de type 2. La cause est inconnue, mais l'azathioprine (préparations à base d'acide mésalazine) et la maladie de Crohn sont suspectées. Le traitement nécessite des médicaments anti-inflammatoires de premier choix. Commencez par améliorer votre régime alimentaire. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739.0,<user_name> Oui j'ai eu du mal pendant environ un mois avec de la fatigue et une sensation d'oppression dans la poitrine lorsque mes médicaments sont arrivés à terme. C'est peut-être parce que je prends de la mésalazine pour une colite ulcéreuse ? Je pensais que c'était juste...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740.0,"<user_name> S'il vous plaît prenez soin de vous. J'ai commencé à avoir une perte d'audition soudaine vers le mois de mars de l'année dernière. À ce moment-là, j'ai visité le service de médecine interne de l'hôpital où j'ai été admis et j'ai été traité avec des stéroïdes parce que les médicaments ne fonctionnaient pas. Il a depuis été guéri.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741.0,"[En règle générale, les stéroïdes sont contre-indiqués dans les exacerbations aiguës () ! ...], dans la myasthénie grave, il faut utiliser le méthotrexate en association.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742.0,"Je prends des antibiotiques cette semaine, je pense que je vais attraper la candidose...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744.0,<user_name> J'ai failli avoir des problèmes de foie avec l'amiodarone. Ils disent qu'un mauvais foie vous rend plus enclin aux effets secondaires.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745.0,<user_name> Enchanté de vous rencontrer. Mon enfant a eu un cancer de la vessie aussi ! J'espère que le cisplatine fonctionnera pour vous !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746.0,"<user_name> La metformine est indiquée comme agoniste des récepteurs -1, elle n'est donc pas contre-indiquée en cas de diabète, et la diminution de la capacité de sécrétion d'insuline est également un problème, il faut donc se débrouiller avec une restriction glucidique....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748.0,"Jour 2 de l'administration de cisplatine. Les nausées et la léthargie sont fortes le matin mais un peu plus faciles. Pas d'effets secondaires particuliers aujourd'hui, ce qui est bien #anticancer #cancer du poumon #stage 4 <url>.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750.0,"<user_name> Bonsoir ! Je prends de l'infliximab, un médicament pour la polyarthrite rhumatoïde, depuis le début de l'année. Les effets secondaires sont tellement importants que je ne peux pas dormir et que c'est dur tous les jours, mais j'espère que ça va s'améliorer petit à petit....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3752.0,"<user_name> Ravi de vous rencontrer. Mon fils a commencé à prendre du méthotrexate le mois dernier et la douleur s'est beaucoup atténuée depuis ! Il semble que ce soit difficile d'avoir des aphtes comme effet secondaire, et j'ai peur que ce soit le médicament... Prenez soin de vous.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753.0,"Infliximab - Suppression de la réponse inflammatoire → Perte d'effet au-dessus de C20, risque accru de lésions hépatiques <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754.0,#Thèse vétérinaire en 140 caractères Ciclosporine et corticoïdes pour la dermatite atopique chez le chien et le chat : peut-on les utiliser ensemble ? (e octeurs)<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756.0,"<user_name> La ciclosporine est dure pour le foie, car quand les reins ne fonctionnent pas, les taux sanguins sont plus bas. C'est pour ça que j'ai tendance à avoir des œdèmes, c'est un autre effet secondaire.... [rires] Je continue à en prendre deux fois par jour après le petit-déjeuner !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757.0,"<user_name> J'ai aussi une dermatite atopique et j'utilise des stéroïdes, alors quand je lui ai demandé de me montrer son livre de médicaments, elle a dit qu'il est écrit que ce médicament n'est pas bon.... J'aurais aimé trouver un médecin qui aurait pu m'en dire plus à ce sujet ! Merci.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758.0,"Comprimés d'isoniazideMédicament antituberculeux. Les effets secondaires peuvent provoquer un dysfonctionnement du foie, il faut donc être prudent. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759.0,"<user_name>Le cyclophosphamide inhibe la coagulation des vaisseaux sanguins et réduit l'athérosclérose, mais ses effets secondaires ont été signalés, notamment une pneumonie interstitielle et un dysfonctionnement du foie. Je n'avais jamais utilisé ce type de médicament anticancéreux auparavant, et il n'a pas très bien fonctionné.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760.0,"Jour 2 de l'administration de cisplatine. Comme la dernière fois, le médicament anti-nauséeux a soulagé mon inconfort gastrique, donc je pense que je suis OK...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762.0,"<user_name> Jusqu'à présent, Mesalazine Tablets 3mg Mya est disponible depuis deux semaines ! Je me demande si le médicament va changer si je continue à avoir un appétit accru et de la diarrhée comme effet secondaire !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763.0,"<user_name> Je suis sous une combinaison de minocycline et de locoïde. Les effets secondaires sont assez pénibles, puis les douleurs abdominales et les nausées se sont atténuées et j'espère que ça va continuer à s'améliorer !",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3765.0,"<user_name> Oui, car beaucoup de personnes meurent d'une crise de goutte à cause d'une thrombose et d'une insuffisance rénale. Vous prenez un médicament appelé colchicine, qui a peu d'effets secondaires, vous ne pensez pas ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767.0,"<user_name> J'ai également eu des nausées et des diarrhées lors du traitement au cisplatine. Pendant le traitement anticancéreux, je ne pouvais pas dormir, notamment à cause des effets secondaires, qui étaient si importants que j'avais des maux de tête. Je me suis calmée maintenant.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768.0,"Les effets secondaires du cisplatine étaient si graves que j'avais des nausées et une perte d'appétit. C'était aussi douloureux que lorsque j'avais une éruption cutanée sur le corps à cause du traitement anticancéreux, et même aller aux toilettes toutes les heures était douloureux, mais par-dessus tout, c'était amusant...  <url>",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3769.0,"<user_name> Merci pour votre réponse. La lidocaïne, l'amiodarone et l'hypernatrémie sont contre-indiqués car ils peuvent provoquer un dysfonctionnement rénal, et je m'inquiète des effets secondaires.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770.0,"L'asthme à l'aspirine est une maladie qui provoque un rétrécissement des bronches et des difficultés respiratoires, également appelée intolérance aux s. Il faut faire attention car votre constitution rend impossible l'utilisation d'antipyrétiques autres que l'acétaminophène ! <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771.0,<user_name> Je prenais également de la cyclosporine (tacrolimus) et de la prednisolone. C'est bien d'avoir plus de médicaments - mais il semble que je doive faire attention à prévenir l'ostéoporose pendant que je continue à les prendre !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772.0,"Lorsque j'ai reçu la perfusion de cisplatine, j'ai été prise de nausées et de gastrites. Ce n'est rien comparé à cela.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773.0,"<user_name> J'ai pris des stéroïdes et c'est beaucoup plus facile. lol Il fait plus chaud cette année et je commence à avoir des éruptions de sueur, donc je dois faire attention.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774.0,Les effets secondaires du cisplatine ont provoqué une perte auditive neurosensorielle à haute fréquence.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775.0,"<user_name> Merci pour votre aide Je suis sous 1mg pour la première fois depuis que j'ai fait du cisplatine (chimiothérapie) il y a 5 ans, car j'avais des nausées qui venaient parfois.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776.0,"<user_name> C, L'azathioprine est une image utilisée dans le traitement de la colite ulcéreuse (LOL).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777.0,"<user_name> J'avais l'habitude de prendre du méthotrexate, mais je ne veux plus en prendre maintenant parce que je n'aime pas les effets secondaires... J'en prenais parce que je suis facilement fatigué et j'ai des nausées....",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779.0,"Le mécanisme d'action de l'azathioprine est l'inhibition 6, avec des effets secondaires incluant la pneumonie interstitielle et la myélosuppression. #pe read<url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780.0,"""J'ai des lésions rénales comme effet secondaire du cisplatine, le médicament ne fonctionne pas et j'urine plus... La perfusion est tous les deux jours, donc ça n'a pas l'air d'être si douloureux, c'est bon ?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3781.0,"<user_name> Le cisplatine peut provoquer des nausées et... Je suis à risque d'ulcères d'estomac. J'ai une maladie digestive préexistante et un cancer du poumon, mais je dois travailler dur et avoir peur des médicaments anticancéreux (atezolizumab) et des radiations !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782.0,"<user_name> C ou les effets secondaires de l'amiodarone disent fibrose pulmonaire et dysfonctionnement du foie. Oui, ces deux papiers sont intéressants.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783.0,"L'asthme à l'aspirine est connu pour provoquer l'hépatite C, qui est un facteur déclenchant de l'asthme bronchique. L'utilisation d'analgésiques antipyrétiques est fortement recommandée lorsque les patients vaccinés présentent des symptômes tels que la dyspnée. - <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784.0,"<user_name> J'ai entendu dire qu'un effet secondaire de la metformine est des problèmes gastro-intestinaux qui peuvent provoquer des diarrhées, et il semble que j'ai de fortes nausées à cause de cela.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785.0,200 de réduction jusqu'au 1er juillet Atopica 50mg<url> Un traitement non stéroïdien pour l'arthrite sèche qui aide à réduire l'inflammation de la peau et à soulager les symptômes douloureux causés par l'arthrite sévère #Aiken\.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786.0,"<user_name> Il est contre-indiqué en association avec l'azathioprine, il est donc préférable de l'administrer sous surveillance médicale si vous souffrez de colite ulcéreuse. Par ailleurs, si les médicaments immunosuppresseurs ne fonctionnent pas, un traitement chirurgical () ou des produits biologiques peuvent être nécessaires.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787.0,"<user_name> Avez-vous eu des stéroïdes par voie intraveineuse ? Si c'est trop douloureux pour ça, vous pourriez aller à l'hôpital si c'est trop sévère, et j'espère que vous vous sentirez mieux bientôt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788.0,"<user_name> J'ai aussi des effets secondaires du cisplatine, perte d'appétit et diarrhée. Je n'ai pas de restrictions alimentaires mais je ne veux pas manger un repas complet. Je pense que je devrais arrêter de manger car je ne veux pas être incapable de manger. Travaillons dur l'un pour l'autre.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789.0,"Nausées et diarrhées dès la première nuit d'administration du cisplatine. Hier, elle a recommencé à avoir de l'appétit et aujourd'hui elle est capable de manger de la nourriture #Cancer du poumon #Cancer métastatique de l'estomac #Exérèse du pancréas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790.0,"Trois jours après avoir reçu l'infliximab, sa fièvre a baissé, mais pour une raison quelconque, la diarrhée n'a pas cessé, même si je lui ai donné des liquides par voie intraveineuse deux fois par jour... Comment cela se fait-il ? #Colite ulcéreuse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791.0,"<user_name> J'ai souffert de nausées et de vomissements comme effet secondaire du cisplatine, mais les choses se sont un peu calmées depuis que je prends le médicament ! Bonne chance pour le reste de la journée !",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792.0,"Azathioprine, paclitaxel, pyrazinamide -> arrêté à cause des effets secondaires d'atteinte au foie changé pour du lorazepam pendant environ 2 jours et je ne sais pas si je peux sentir les effets. c semble fonctionner après environ un mois, qu'est-ce qui a été prescrit ?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3793.0,"Les effets secondaires de l'isoniazide comprennent des lésions hépatiques. L'isoniazide est un médicament anti-tuberculeux. Il se caractérise par des rougeurs et des douleurs dans l'urine et la salive. Le traitement consiste en de simples tests C et des tests d'hémoculture pour améliorer les valeurs du foie, qui sont la cause de la maladie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794.0,[Cardiovasculaire] Prévention des syndromes coronariens aigus (C) = aspirine (médicament antiplaquettaire) Il existe des preuves que l'aspirine est efficace pour la prévention primaire & secondaire''Aspirine pour les crises d'asthme <url> | Carenet Medical News #carenet <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795.0,J'ai pris des antibiotiques mais mes gencives saignent et il y a du sang dans ma bouche... Je n'ai pas mal mais j'ai mal aux yeux...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796.0,"<user_name> Je pense à la pneumonie interstitielle comme effet secondaire de l'amiodarone, donc je pense aussi à la maladie des yeux de la thyroïde et à la fibrose pulmonaire, et je me demande si c'est une possibilité.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797.0,"#Dermatologue demandé iga médecin ● Les effets secondaires de la minocycline (orale) comprennent des vertiges, des nausées, des vomissements et une hypersensibilité. et isotrétinoïne (orale et pommade)' [Utilisation hors AMM] Chlorhydrate de minocycline (oral et injection) administré pour la fièvre érythrocytaire japonaise.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799.0,"Colite ulcéreuse Médicament appelé acide 5-aminosalicylique, ). La mésalazine est la base du traitement médicamenteux de la maladie de Crohn et de la colite ulcéreuse.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800.0,"<user_name> J'ai de l'asthme, donc c'est difficile pour moi de prendre de l'aspirine aussi... Je me débrouille avec des médicaments en vente libre pour le moment. Prenez soin de vous.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801.0,"Il semble que l'un des effets secondaires de la minocycline soit le vertige, ce qui rend plus difficile la prise du médicament. J'espère que ça ira mieux bientôt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803.0,J'ai lu un article qui disait que les seuls effets secondaires de l'azathioprine sont les éruptions cutanées et la perte de cheveux... Je commence à penser que le traitement aux stéroïdes semble être la seule solution après tout.''Les effets secondaires de l'azathioprine sont la pneumonie interstitielle et la suppression de la moelle osseuse#jsa70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804.0,"Je suis sous azathioprine (Imuran, Azanine). J'ai eu une journée à l'hôpital cette semaine et je leur ai parlé de l'éruption médicamenteuse, mais jusqu'à présent je n'ai eu aucun effet secondaire, donc si ça ne s'améliore pas d'ici la semaine prochaine, ça ira <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805.0,"Les effets secondaires de l'azathioprine incluent la neuropathie optique. →Réactions cardiovasculaires telles que la perte de cheveux, le glaucome, l'augmentation de la pression artérielle, les lésions hépatiques et pendant le traitement médicamenteux, des éruptions cutanées peuvent apparaître et des difficultés respiratoires peuvent se produire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806.0,"<user_name> Ravi de vous rencontrer. Je suis également sous méthotrexate en ce moment. Les effets secondaires de la diarrhée et de la nausée sont difficiles, mais bonne chance pour les surmonter !",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807.0,"<user_name> Il est maintenant prévu de me donner du cisplatine, probablement à cause de la perfusion intraveineuse anti-nauséeuse, et j'ai eu de l'anorexie tous les deux jours.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808.0,"<user_name> Dans mon cas, j'ai eu une perte de cheveux à cause du médicament anticancéreux (rechute du néph) du traitement par perfusion de cisplatine, mais aujourd'hui j'ai pu marcher normalement, ce qui est un soulagement, je trouve ça plutôt intéressant !",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3809.0,"L'anorexie est un effet secondaire de la cyclosporine. L'insuline, par exemple, qui est excrétée par les reins, peut provoquer des effets secondaires tels que l'insomnie et la prise de poids. #Papillon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811.0,"<user_name> Donc, j'ai vérifié les niveaux sanguins d'azathioprine. Pourrait-il encore être lié à des lésions hépatiques induites par les stéroïdes ? L'analyse de sang a montré une réponse inflammatoire élevée, mais elle ne semble pas entraîner de symptômes de perte de cheveux ni de fièvre.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3812.0,"<user_name> Merci, il continue à avoir un faible appétit, probablement à cause de la pré. Je suppose que c'est comme réduire progressivement la Ciclosporine et voir comment ça se passe ? Je pense chaque jour que je dois faire de mon mieux aussi !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814.0,"<user_name> Ravi de vous rencontrer, merci pour le rip, on m'a dit que la colchicine est bien jusqu'à trois fois par jour, mais que si la diarrhée s'aggrave après le deuxième effet secondaire, je devrais arrêter lol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815.0,"<user_name> Bonjour, j'ai commencé ma troisième cure de cisplatine (médicament anticancéreux) hier et je me sens toujours nauséeuse et fatiguée et alitée. J'espère que je n'aurai pas d'effets secondaires. ...... !",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816.0,"<user_name> C'est dur de ne pas pouvoir prendre du méthotrexate, j'ai aussi une polyarthrite rhumatoïde et j'ai eu deux injections en 18 mois depuis mars de cette année, puis-je en avoir ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817.0,"La minocycline a été utilisée comme antibiotique, mais ses effets secondaires comprennent des étourdissements, des nausées et des maux de tête. Pour cette raison, il convient de les prescrire avec prudence. #Examen de spécialiste en dermatologie.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818.0,Est-ce que j'imagine que la diarrhée ne s'arrête pas parce que je prends de la metformine ? J'ai toujours mal au ventre.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3819.0,"<user_name> Vous avez trouvé une tuberculose chez le patient C. Vous étiez censé être sous traitement antituberculeux, mais vous avez peut-être encore la maladie ? Et... (rires)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820.0,"Intolérance à la mésalazine, pas d'antécédents de colite ulcéreuse, de pneumonie chronique éosinophile auto-immune (type), de selles sanguinolentes ou muqueuses, etc., endoscopie également claire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821.0,"<user_name> Je pense que les effets secondaires du cisplatine sont les nausées et les troubles du goût. Je sais à quel point c'est difficile parce que j'ai été à l'hôpital et je ne peux même pas manger, je souffre d'anorexie sévère et je ne peux pas manger.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
